Price,Validity,Description,Tags,Circle,Time,Price2,Days2,Tag1,Tag2,clean_price_per_day
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Loc/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,Kolkata,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 44,26 days,Local & STD Calls @ 0.012/2 seconds,BSNL STD,Kolkata,2021-Q1,44.0,26,BSNL,STD,1.692307692
Rs. 399,80 days,For Validity Extension / Plan Migration customers only -- Unlimited free Data with speed reduced to 80Kpbs after 1GB/day -- + Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SM,BSNL Other,Madhya Pradesh,2021-Q1,399.0,80,BSNL,Other,4.9875
Rs. 29,5 days,"2G/3G Data: 1 GB -- Local, STD & Roaming Calls: Unlimited -- SMS: 300 SMS -- (including MTNL network in Mumbai and Delhi)",BSNL Other,Madhya Pradesh,2021-Q1,29.0,5,BSNL,Other,5.8
Rs. 1098,84 days,Unlimited Data without any speed restiction + Unlimited voice calls(Home/National Roaming in BSNL Area excluding Mumbai and Delhi) + 100 SMS/day to Any N/w Including while Roaming in Mumbai and New Delhi + PRBT(Enjoy FREE BSNL Caller Tunes With Unlimited,BSNL Other,Madhya Pradesh,2021-Q1,1098.0,84,BSNL,Other,13.071428571
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,BSNL Validity,Madhya Pradesh,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,BSNL Validity,Madhya Pradesh,2021-Q1,485.0,90,BSNL,Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,BSNL Validity,Madhya Pradesh,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,Madhya Pradesh,2021-Q1,153.0,90,BSNL,Validity,1.7
Rs. 75,60 days,For Validity Extension / Plan Migration customers only -- 2GB free data to be consumed within 60 days + 100 minutes free voice anynet in home LSA iand National roaming including Mumbai and Delhi for 60 days + free PRBT default tune for 60 days -- Applicab,BSNL Validity,Madhya Pradesh,2021-Q1,75.0,60,BSNL,Validity,1.25
Rs. 41,30 days,ISD SMS @ Rs.3.0/sms -- Canada @ Rs.1.49/min -- Singapore @ Rs.1.49/min -- China @ Rs.1.49/min -- USA @ Rs.1.49/min,BSNL ISD,Madhya Pradesh,2021-Q1,41.0,30,BSNL,ISD,1.366666667
Rs. 27,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.99/min -- Malaysia @ Rs.2.99/min -- Hong kong @ Rs.2.99/min,BSNL ISD,Madhya Pradesh,2021-Q1,27.0,30,BSNL,ISD,0.9
Rs. 23,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,Madhya Pradesh,2021-Q1,23.0,30,BSNL,ISD,0.766666667
Rs. 18,2 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- Local, STD & Roaming Video Calls: Unlimited -- SMS: 100 SMS -- (including MTNL area Mumbai and Delhi).",BSNL ISD,Madhya Pradesh,2021-Q1,18.0,2,BSNL,ISD,9.0
Rs. 395,71 days,3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- All BSNL to BSNL Mobile calls: 3000 minutes -- All BSNL to Other Mobile calls: 1800 minutes,BSNL STD,Madhya Pradesh,2021-Q1,395.0,71,BSNL,STD,5.563380282
Rs. 201,28 days,2G/3G Data: 1 GB / Day -- Local & STD Calls: Unlimited,BSNL STD,Madhya Pradesh,2021-Q1,201.0,28,BSNL,STD,7.178571429
Rs. 187,28 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",BSNL STD,Madhya Pradesh,2021-Q1,187.0,28,BSNL,STD,6.678571429
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Local/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,Madhya Pradesh,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 99,22 days,"Local, STD & Roaming Calls: Unlimited -- Free PRBT -- (including Delhi and Mumbai)",BSNL STD,Madhya Pradesh,2021-Q1,99.0,22,BSNL,STD,4.5
Rs. 19,30 days,All BSNL to BSNL Calls @ 0.2/min -- All BSNL to Other Calls @ 0.2/min,BSNL STD,Madhya Pradesh,2021-Q1,19.0,30,BSNL,STD,0.633333333
Rs. 197,54 days,3G Data: 2 GB / Day -- Free PRBT -- Enjoy FREE BSNL Caller Tunes With Unlimited Songs change,BSNL Other,Madhya Pradesh,2021-Q1,197.0,54,BSNL,Other,3.648148148
Rs. 56,10 days,2G/3G Data: 10 GB -- + Zing.,BSNL 3G Data,Madhya Pradesh,2021-Q1,56.0,10,BSNL,3G Data,5.6
Rs. 399,80 days,For Validity Extension / Plan Migration customers only -- Unlimited free Data with speed reduced to 80Kpbs after 1GB/day -- + Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SM,BSNL Other,Maharashtra,2021-Q1,399.0,80,BSNL,Other,4.9875
Rs. 105,22 days,"Local, STD & Roaming Calls: Unlimited -- (except Mumbai and Delhi) + One National Discount Deal/Coupon product daily.",BSNL 3G Data,Maharashtra,2021-Q1,105.0,22,BSNL,3G Data,4.772727273
Rs. 1551,365 days,For Validity Extension / Plan Migration customers only -- (This Plan is Krishi Plan customers only).Free Local Calls on any Network (Local/STD) Unlimited.Free SMS Local/National any network (Nos) 2400.Free GPRS(GB) (Both 2G/3G/4G): 2GB/day. -- Applicable,BSNL Validity,Maharashtra,2021-Q1,1551.0,365,BSNL,Validity,4.249315068
Rs. 776,180 days,For Validity Extension / Plan Migration customers only -- (This Plan is Krishi Plan customers only).Free Local Calls on any Network (Local/STD) Unlimited.Free SMS Local/National any network (Nos) 1200.Free GPRS(GB) (Both 2G/3G/4G):1.5GB/day -- Applicable,BSNL Validity,Maharashtra,2021-Q1,776.0,180,BSNL,Validity,4.311111111
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,BSNL Validity,Maharashtra,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,BSNL Validity,Maharashtra,2021-Q1,485.0,90,BSNL,Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,BSNL Validity,Maharashtra,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 180,30 days,For Validity Extension / Plan Migration customers only -- 1 GB for 30 days -- Applicable only for AGRI_DATA 180.,BSNL Validity,Maharashtra,2021-Q1,180.0,30,BSNL,Validity,6.0
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,Maharashtra,2021-Q1,153.0,90,BSNL,Validity,1.7
Rs. 144,30 days,Validity Extension -- (This Plan is applicable for PatanjaliBSNL Plan customers only).250 Minutes/day Free Local/STD Calls to Mobile/Landline(Any Network).Free SMS Local/National(Any Network) are 100 SMS/day to Any N/w Including while Roaming in Mumbai an,BSNL Validity,Maharashtra,2021-Q1,144.0,30,BSNL,Validity,4.8
Rs. 141,30 days,For Validity Extension / Plan Migration customers only -- (This Plan is MH Krishi Plan customers only).Free Local Calls on any Network (Minutes) Unlimited.Free SMS Local/National any network (Nos) 200.Free GPRS(GB) (Both 2G/3G/4G):1.5GB per day -- Applica,BSNL Validity,Maharashtra,2021-Q1,141.0,30,BSNL,Validity,4.7
Rs. 75,60 days,For Validity Extension / Plan Migration customers only -- 2GB free data to be consumed within 60 days + 100 minutes free voice anynet in home LSA iand National roaming including Mumbai and Delhi for 60 days + free PRBT default tune for 60 days -- Applicab,BSNL Validity,Maharashtra,2021-Q1,75.0,60,BSNL,Validity,1.25
Rs. 37,30 days,Plan Migration -- This Plan is not applicable for normal customers.For M2M IOT Recharge for MH customersonly.,BSNL Validity,Maharashtra,2021-Q1,37.0,30,BSNL,Validity,1.233333333
Rs. 41,30 days,ISD SMS @ Rs.3.0/sms -- Canada @ Rs.1.49/min -- China @ Rs.1.49/min -- USA @ Rs.1.49/min -- Singapore @ Rs.1.49/min,BSNL ISD,Maharashtra,2021-Q1,41.0,30,BSNL,ISD,1.366666667
Rs. 27,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.49/min -- Malaysia @ Rs.2.49/min -- Hong kong @ Rs.2.49/min,BSNL ISD,Maharashtra,2021-Q1,27.0,30,BSNL,ISD,0.9
Rs. 23,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,Maharashtra,2021-Q1,23.0,30,BSNL,ISD,0.766666667
Rs. 699,160 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai.Unlimited free data with speed reduced to 80 kbps after 0.5GB/day.100 SMS/day is incl,BSNL STD,Maharashtra,2021-Q1,699.0,160,BSNL,STD,4.36875
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Local/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,Maharashtra,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 99,22 days,"Local, STD & Roaming Calls: Unlimited -- Free PRBT -- (including Delhi and Mumbai)",BSNL STD,Maharashtra,2021-Q1,99.0,22,BSNL,STD,4.5
Rs. 1000,N.A.,Talktime: Rs.844.46 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,Maharashtra,2021-Q1,1000.0,N.A.,BSNL,Top up,
Rs. 251,28 days,2G/3G/4G Data: 50 GB -- Service Validity 28 days,Idea 4G Data,Mumbai,2021-Q1,251.0,28,Idea,4G Data,8.964285714
Rs. 78,89 days,Callertunes With Unlimited Song Change at Rs -- 78 for 89 days,Idea Other,Mumbai,2021-Q1,78.0,89,Idea,Other,0.876404494
Rs. 48,90 days,Local & STD Calls @ 0.48/min -- Talktime: Rs.0.15,MTNL Other,Mumbai,2021-Q1,48.0,90,MTNL,Other,0.533333333
Rs. 47,90 days,Validity extension by 90 days and 500 Free SMS to MTNL n/w,MTNL Other,Mumbai,2021-Q1,47.0,90,MTNL,Other,0.522222222
Rs. 33,30 days,Benefit:Calls (Voice & Video) on MTNL Network 1st Minute: 30p 2nd Minute: 20p 3rd Minute onwards:10p/min Other Local & BSNL Mah & Goa 1st Minute: 50p 2nd Minute: 40p 3rd Minute onwards: 30p/min Other Local Network in Maharashtra & Goa: 50p/Min STD: 75p/Mi,MTNL Other,Mumbai,2021-Q1,33.0,30,MTNL,Other,1.1
Rs. 6995,28 days,"International Roaming -- 120 OG min/day (Local + call back home), Free IC, 15GB Data in these countries- Albania, Australia, Czech Republic, France, Germany, Greece, Hungary, Indonesia, Ireland, Italy, Malaysia, Malta, Mexico, Netherlands, New Zealand, Po",Idea Other,Mumbai,2021-Q1,6995.0,28,Idea,Other,249.821428571
Rs. 4695,10 days,"International Roaming -- 120 OG min/day (Local + call back home), Free IC, 10GB Data in these countries- Albania, Australia, Czech Republic, France, Germany, Greece, Hungary, Indonesia, Ireland, Italy, Malaysia, Malta, Mexico, Netherlands, New Zealand, Po",Idea Other,Mumbai,2021-Q1,4695.0,10,Idea,Other,469.5
Rs. 3495,7 days,"International Roaming -- 120 OG min/day (Local + call back home), Free IC, 7GB Data in these countries- Albania, Australia, Czech Republic, France, Germany, Greece, Hungary, Indonesia, Ireland, Italy, Malaysia, Malta, Mexico, Netherlands, New Zealand, Por",Idea Other,Mumbai,2021-Q1,3495.0,7,Idea,Other,499.285714286
Rs. 2695,4 days,"International Roaming -- 120 OG min/day (Local + call back home), Free IC, 4GB Data in these countries- Albania, Australia, Czech Republic, France, Germany, Greece, Hungary, Indonesia, Ireland, Italy, Malaysia, Malta, Mexico, Netherlands, New Zealand, Por",Idea Other,Mumbai,2021-Q1,2695.0,4,Idea,Other,673.75
Rs. 1495,14 days,"150 OG + IC min (Local + call back home), 250MB Data in these countries- Indonesia, Saudi Arabia, UAE; 300 OG + IC min (Local + call back home), 1GB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Ghana, Greece, Hungary, Italy",Idea Other,Mumbai,2021-Q1,1495.0,14,Idea,Other,106.785714286
Rs. 995,7 days,"100 OG + IC min (Local + call back home), 100MB Data in these countries- Indonesia, Saudi Arabia, UAE; 150 OG + IC min (Local + call back home), 500MB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Ghana, Greece, Hungary, Ita",Idea Other,Mumbai,2021-Q1,995.0,7,Idea,Other,142.142857143
Rs. 695,1 days,"International Roaming -- 120 OG min (Local + call back home), Free IC, 1GB Data in these countries- Albania, Australia, Czech Republic, France, Germany, Greece, Hungary, Indonesia, Ireland, Italy, Malaysia, Malta, Mexico, Netherlands, New Zealand, Portuga",Idea Other,Mumbai,2021-Q1,695.0,1,Idea,Other,695.0
Rs. 36,28 days,SMS: 350 SMS,Idea SMS,Mumbai,2021-Q1,36.0,28,Idea,SMS,1.285714286
Rs. 26,28 days,SMS: 250 SMS,Idea SMS,Mumbai,2021-Q1,26.0,28,Idea,SMS,0.928571429
Rs. 2399,365 days,Now get Truly Unlimited Local/National Calls to all Networks +1.5GB/Day Data+100SMS/Day -- Validity: 365 Days,Idea Local,Mumbai,2021-Q1,2399.0,365,Idea,Local,6.57260274
Rs. 699,84 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 84 Days",Idea Local,Mumbai,2021-Q1,699.0,84,Idea,Local,8.321428571
Rs. 558,56 days,"2G/3G/4G Data: 3 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day",Idea Local,Mumbai,2021-Q1,558.0,56,Idea,Local,9.964285714
Rs. 379,84 days,Now get Truly Unlimited Local/National Calls to all Networks+6GB Data+1000SMS -- Validity: 84 Days,Idea Local,Mumbai,2021-Q1,379.0,84,Idea,Local,4.511904762
Rs. 269,56 days,"2G/3G/4G Data: 4 GB -- Local, STD & Roaming Calls: Unlimited -- SMS: 600 SMS",Idea Local,Mumbai,2021-Q1,269.0,56,Idea,Local,4.803571429
Rs. 219,28 days,Now get Truly Unlimited Local/National Calls to all Networks+1GB/Day+100SMS/ Day -- Validity:28Days,Idea Local,Mumbai,2021-Q1,219.0,28,Idea,Local,7.821428571
Rs. 500,N.A.,Talktime: Rs.423.73 -- Service Validity of 28 days,Idea Top up,North East,2021-Q1,500.0,N.A.,Idea,Top up,
Rs. 2399,365 days,Now get Truly Unlimited Local/National Calls to all Networks +1.5GB/Day Data+100SMS/Day -- Validity: 365 Days,Idea Local,North East,2021-Q1,2399.0,365,Idea,Local,6.57260274
Rs. 699,84 days,"Now get DOUBLE Data, i.e -- 2+2=4GB/Day + Truly Unlimited Local/National Calls to all Networks + 100 Local and National SMS/Day -- Pack Valid for 84 Days",Idea Local,North East,2021-Q1,699.0,84,Idea,Local,8.321428571
Rs. 599,84 days,Now get Truly Unlimited Local/National Calls to all Networks+1.5GB/Day +100SMS/Day -- Validity:84 Days,Idea Local,North East,2021-Q1,599.0,84,Idea,Local,7.130952381
Rs. 558,56 days,"2G/3G/4G Data: 3 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day",Idea Local,North East,2021-Q1,558.0,56,Idea,Local,9.964285714
Rs. 379,84 days,Now get Truly Unlimited Local/National Calls to all Networks+6GB Data+1000SMS -- Validity: 84 Days,Idea Local,North East,2021-Q1,379.0,84,Idea,Local,4.511904762
Rs. 219,28 days,Now get Truly Unlimited Local/National Calls to all Networks+1GB/Day+100SMS/ Day -- Validity:28Days,Idea Local,North East,2021-Q1,219.0,28,Idea,Local,7.821428571
Rs. 1098,84 days,For Non - Prime Customers Only:Rs.999 Plan + 99 PRIME Data: 3 GB/day Voice: Unlimited Voice Calls,Jio Other,North East,2021-Q1,1098.0,84,Jio,Other,13.071428571
Rs. 248,24 days,For Non - Prime Customers Only:Rs.149+ Rs.99 PRIME Data: 1 GB/day Voice: Unlimited Voice Calls,Jio Other,North East,2021-Q1,248.0,24,Jio,Other,10.333333333
Rs. 101,N.A.,Data: 12 GB Validity: Existing Plan For users with an active validity plan,Jio 3G Data,North East,2021-Q1,101.0,N.A.,Jio,3G Data,
Rs. 21,N.A.,Data: 2 GB Validity: Existing Plan For users with an active validity plan,Jio 3G Data,North East,2021-Q1,21.0,N.A.,Jio,3G Data,
Rs. 449,56 days,"Enjoy TRULY unlimited Local, STD & Roaming calls on any network, daily 2GB data and 100 SMS -- Pack valid for 56 days",Airtel FRC,North East,2021-Q1,449.0,56,Airtel,FRC,8.017857143
Rs. 448,28 days,"Enjoy Disney + Hotstar VIP 1 year subscription -- Also get TRULY unlimited Local, STD & Roaming calls on any network, daily 3 GB data and 100 SMS -- Pack value for 28 days.",Airtel STD,North East,2021-Q1,448.0,28,Airtel,STD,16.0
Rs. 399,56 days,"Enjoy TRULY unlimited Local, STD & Roaming calls on any network, 1.5 GB data per day, 100 National SMS/day for 56 days",Airtel STD,North East,2021-Q1,399.0,56,Airtel,STD,7.125
Rs. 349,28 days,"Enjoy TRULY unlimited calls on any network, 2 GB data per day, 100 National SMS/day along with Amazon Prime Subscription for 28 days, Wynk Music, Airtel Xstream Premium, etc",Airtel STD,North East,2021-Q1,349.0,28,Airtel,STD,12.464285714
Rs. 199,24 days,"3G/4G Data: 1 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day",Airtel STD,North East,2021-Q1,199.0,24,Airtel,STD,8.291666667
Rs. 179,28 days,"Enjoy TRULY unlimited calls on any network, 2 GB data, 300 National SMS along with Bharti Axa Life Insurance worth 2 Lakhs for 28 days",Airtel STD,North East,2021-Q1,179.0,28,Airtel,STD,6.392857143
Rs. 149,28 days,"Enjoy TRULY unlimited Local, STD & Roaming calls on any network, 2 GB data, 300 National SMS for 28 days",Airtel STD,North East,2021-Q1,149.0,28,Airtel,STD,5.321428571
Rs. 129,24 days,"3G/4G Data: 1 GB -- Local, STD & Roaming Calls: Unlimited -- SMS: 300 SMS",Airtel STD,North East,2021-Q1,129.0,24,Airtel,STD,5.375
Rs. 19,2 days,"Enjoy TRULY unlimited Local, STD & Roaming calls on any network, 200 MB data for 2 days",Airtel STD,North East,2021-Q1,19.0,2,Airtel,STD,9.5
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Lokdhun Content (including Mumbai and Delhi)",Rajasthan BSNL Plan,Odisha,2021-Q1,97.0,18,Rajasthan,BSNL Plan,5.388888889
Rs. 1499,365 days,Now get Truly Unlimited Local/National Calls to all Networks +24GB Data+3600SMS -- Validity: 365 Days,Chennai Idea 4G Data,Odisha,2021-Q1,1499.0,365,Chennai,Idea 4G Data,4.106849315
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months.For remaining tariff see Plan Adv_Per_Min_94 or http://rajast,Rajasthan BSNL Validity,Odisha,2021-Q1,999.0,240,Rajasthan,BSNL Validity,4.1625
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,Rajasthan BSNL Validity,Odisha,2021-Q1,666.0,120,Rajasthan,BSNL Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,Rajasthan BSNL Validity,Odisha,2021-Q1,485.0,90,Rajasthan,BSNL Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,Rajasthan BSNL Validity,Odisha,2021-Q1,429.0,81,Rajasthan,BSNL Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited Local/STD/Roaming calls + Unlimited Data( Speed restricted to 80 kbps after 2GB/day) + 100 SMS/day to Any N/w Including while Roaming in Mumbai and New Delhi -- Applicable only for PV_199,Rajasthan BSNL Validity,Odisha,2021-Q1,199.0,30,Rajasthan,BSNL Validity,6.633333333
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",UP East BSNL STD,Odisha,2021-Q1,118.0,26,UP,East BSNL STD,4.538461538
Rs. 57,30 days,STV for Activation/extension of pre-paid International roaming.,Tamil Nadu BSNL Other,Odisha,2021-Q1,57.0,30,Tamil,Nadu BSNL Other,1.9
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,Rajasthan BSNL Validity,Odisha,2021-Q1,153.0,90,Rajasthan,BSNL Validity,1.7
Rs. 48,28 days,2G/3G/4G Data: 3 GB -- Service Validity 28days.,Kerala Vodafone 4G Data,Odisha,2021-Q1,48.0,28,Kerala,Vodafone 4G Data,1.714285714
Rs. 78,89 days,Callertunes with unlimited song change at rs -- 78 for 89 days,Delhi NCR Vodafone Other,Odisha,2021-Q1,78.0,89,Delhi,NCR Vodafone Other,0.876404494
Rs. 1499,365 days,Now get Truly Unlimited Local/National Calls to all Networks +24GB Data+3600SMS -- Validity: 365 Days,Bihar Jharkhand Idea Plan,Odisha,2021-Q1,1499.0,365,Bihar,Jharkhand Idea Plan,4.106849315
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day is including MTNL area Mumbai an,Tamil Nadu BSNL Validity,Odisha,2021-Q1,666.0,120,Tamil,Nadu BSNL Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,Tamil Nadu BSNL Validity,Odisha,2021-Q1,485.0,90,Tamil,Nadu BSNL Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,Tamil Nadu BSNL Validity,Odisha,2021-Q1,429.0,81,Tamil,Nadu BSNL Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls(Local/STD) any-net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 80Kbps after 2GB/day + 100 SMS/day to Any,Tamil Nadu BSNL Validity,Odisha,2021-Q1,199.0,30,Tamil,Nadu BSNL Validity,6.633333333
Rs. 41,30 days,Canada -- Singapore -- China -- USA,Rajasthan BSNL ISD,Odisha,2021-Q1,41.0,30,Rajasthan,BSNL ISD,1.366666667
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,Tamil Nadu BSNL Validity,Odisha,2021-Q1,153.0,90,Tamil,Nadu BSNL Validity,1.7
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (250 Min/Day): 6500 minutes -- SMS: 100 SMS / Day -- Free PRBT -- (including MTNL network in Mumbai and Delhi)",Tamil Nadu BSNL Validity,Odisha,2021-Q1,118.0,26,Tamil,Nadu BSNL Validity,4.538461538
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Lokdhun Content (including Mumbai and Delhi)",Rajasthan BSNL Plan,Punjab,2021-Q1,97.0,18,Rajasthan,BSNL Plan,5.388888889
Rs. 1499,365 days,Now get Truly Unlimited Local/National Calls to all Networks +24GB Data+3600SMS -- Validity: 365 Days,Chennai Idea 4G Data,Punjab,2021-Q1,1499.0,365,Chennai,Idea 4G Data,4.106849315
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months.For remaining tariff see Plan Adv_Per_Min_94 or http://rajast,Rajasthan BSNL Validity,Punjab,2021-Q1,999.0,240,Rajasthan,BSNL Validity,4.1625
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,Rajasthan BSNL Validity,Punjab,2021-Q1,666.0,120,Rajasthan,BSNL Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,Rajasthan BSNL Validity,Punjab,2021-Q1,485.0,90,Rajasthan,BSNL Validity,5.388888889
